iteration,n,duration
3032,1,268.55864572525024
3033,1,268.63535022735596
3034,1,268.7015869617462
3035,1,268.76846837997437
3036,1,268.8515751361847
3037,1,268.94128489494324
3038,1,269.00878643989563
3039,1,269.05968976020813
3040,1,269.1277163028717
3041,1,269.18729615211487
3042,1,269.2499282360077
3043,1,269.32226753234863
3044,1,269.408390045166
3045,1,269.4722259044647
3046,1,269.52880692481995
3047,1,269.5910151004791
3048,1,269.74228262901306
3049,1,269.7997176647186
3050,1,269.8626136779785
3051,1,269.93304347991943
3052,1,270.00233006477356
3053,1,270.0667634010315
3054,1,270.13417172431946
3055,1,270.2003171443939
3056,1,270.2754762172699
3057,1,270.34697222709656
3058,1,270.4267656803131
3059,1,270.4878718852997
3060,1,270.55428743362427
3061,1,270.63189244270325
3062,1,270.6909489631653
3063,1,270.7505888938904
3064,1,270.8069267272949
3065,1,270.87427282333374
3066,1,270.94339394569397
3067,1,271.0054569244385
3068,1,271.06105494499207
3069,1,271.1153244972229
3070,1,271.1747336387634
3071,1,271.24863362312317
3072,1,271.46069836616516
3073,1,271.53810119628906
3074,1,271.61189317703247
3075,1,271.67148184776306
3076,1,271.7393755912781
3077,1,271.80094265937805
3078,1,271.8652153015137
3079,1,271.9302237033844
3080,1,271.99884700775146
3081,1,272.0685088634491
3082,1,272.1317775249481
3083,1,272.2266352176666
3084,1,272.3169832229614
3085,1,272.420227766037
3086,1,272.4892511367798
3087,1,272.54628467559814
3088,1,272.6094391345978
3089,1,272.65759348869324
3090,1,272.71899366378784
3091,1,272.78673458099365
3092,1,272.8512716293335
3093,1,272.91519594192505
3094,1,272.97206115722656
3095,1,273.04690647125244
3096,1,273.24785828590393
3097,1,273.33028411865234
3098,1,273.40717458724976
3099,1,273.47069454193115
3100,1,273.56679916381836
3101,1,273.69005036354065
3102,1,273.7754566669464
3103,1,273.8819019794464
3104,1,273.9469451904297
3105,1,274.01656317710876
3106,1,274.08886218070984
3107,1,274.1584897041321
3108,1,274.2266037464142
3109,1,274.28869104385376
3110,1,274.358291387558
3111,1,274.44471740722656
3112,1,274.5272054672241
3113,1,274.58580470085144
3114,1,274.63520097732544
3115,1,274.68913197517395
3116,1,274.75248074531555
3117,1,274.8090362548828
3118,1,274.87606287002563
3119,1,274.94010734558105
3120,1,275.1352918148041
3121,1,275.2195179462433
3122,1,275.2830243110657
3123,1,275.35212111473083
3124,1,275.4179017543793
3125,1,275.49661588668823
3126,1,275.57508659362793
3127,1,275.64280676841736
3128,1,275.7491388320923
3129,1,275.89456701278687
3130,1,276.0323181152344
3131,1,276.1179783344269
3132,1,276.2073767185211
3133,1,276.2734203338623
3134,1,276.3512372970581
3135,1,276.42164754867554
3136,1,276.49082350730896
3137,1,276.5589120388031
3138,1,276.61690735816956
3139,1,276.6852858066559
3140,1,276.7366871833801
3141,1,276.79510402679443
3142,1,276.8493368625641
3143,1,277.05509543418884
3144,1,277.13445258140564
3145,1,277.208438873291
3146,1,277.28415083885193
3147,1,277.36679220199585
3148,1,277.4366240501404
3149,1,277.51694107055664
3150,1,277.58675265312195
3151,1,277.6669502258301
3152,1,277.74247336387634
3153,1,277.8258101940155
3154,1,277.90679597854614
3155,1,277.9744596481323
3156,1,278.02669882774353
3157,1,278.09029960632324
3158,1,278.1543822288513
3159,1,278.2184636592865
3160,1,278.29304552078247
3161,1,278.36966705322266
3162,1,278.4419403076172
3163,1,278.50304341316223
3164,1,278.55694031715393
3165,1,278.8120913505554
3166,1,278.9220154285431
3167,1,278.9859983921051
3168,1,279.05225896835327
3169,1,279.1239013671875
3170,1,279.175124168396
3171,1,279.24095392227173
3172,1,279.3132154941559
3173,1,279.40132784843445
3174,1,279.4832923412323
3175,1,279.5656142234802
3176,1,279.63528633117676
3177,1,279.8773241043091
3178,1,279.93561601638794
3179,1,279.9978814125061
3180,1,280.0706293582916
3181,1,280.1414556503296
3182,1,280.22675919532776
3183,1,280.3004717826843
3184,1,280.3853907585144
3185,1,280.44900012016296
3186,1,280.50797176361084
3187,1,280.5814583301544
3188,1,280.6539251804352
3189,1,280.7330708503723
3190,1,280.8049166202545
3191,1,280.8877925872803
3192,1,280.97169256210327
3193,1,281.046639919281
3194,1,281.11834263801575
3195,1,281.20067048072815
3196,1,281.27287197113037
3197,1,281.34882974624634
3198,1,281.6623582839966
3199,1,281.7211334705353
3200,1,281.7844605445862
3201,1,281.84210205078125
3202,1,281.9150469303131
3203,1,281.9946234226227
3204,1,282.0483946800232
3205,1,282.0979311466217
3206,1,282.1517667770386
3207,1,282.20902490615845
3208,1,282.27151894569397
3209,1,282.3422939777374
3210,1,282.40667724609375
3211,1,282.47025179862976
3212,1,282.53905057907104
3213,1,282.64408898353577
3214,1,282.7300953865051
3215,1,282.81095242500305
3216,1,282.88427901268005
3217,1,282.96720790863037
3218,1,283.0334942340851
3219,1,283.3396909236908
3220,1,283.4059021472931
3221,1,283.4616491794586
3222,1,283.5126268863678
3223,1,283.56794810295105
3224,1,283.6334249973297
3225,1,283.69659757614136
3226,1,283.75865387916565
3227,1,283.81556224823
3228,1,283.8753025531769
3229,1,283.94777512550354
3230,1,284.10102915763855
3231,1,284.1565923690796
3232,1,284.2099144458771
3233,1,284.26537013053894
3234,1,284.33685970306396
3235,1,284.4041337966919
3236,1,284.46955132484436
3237,1,284.5366485118866
3238,1,284.5976734161377
3239,1,284.6614384651184
3240,1,284.7194983959198
3241,1,284.88121795654297
3242,1,284.9545524120331
3243,1,285.01881742477417
3244,1,285.0838415622711
3245,1,285.1377737522125
3246,1,285.1941955089569
3247,1,285.2607042789459
3248,1,285.33477878570557
3249,1,285.400363445282
3250,1,285.45369029045105
3251,1,285.51424980163574
3252,1,285.6680631637573
3253,1,285.73930191993713
3254,1,285.8115472793579
3255,1,285.87439608573914
3256,1,285.94451689720154
3257,1,286.0215756893158
3258,1,286.09452652931213
3259,1,286.1568636894226
3260,1,286.21872878074646
3261,1,286.2835125923157
3262,1,286.3524911403656
3263,1,286.53302812576294
3264,1,286.77404165267944
3265,1,286.8506667613983
3266,1,286.9238266944885
3267,1,287.00154852867126
3268,1,287.0789029598236
3269,1,287.16197395324707
3270,1,287.2458019256592
3271,1,287.3267207145691
3272,1,287.42709612846375
3273,1,287.51040625572205
3274,1,287.60126662254333
3275,1,287.6998543739319
3276,1,287.7878062725067
3277,1,287.86445450782776
3278,1,287.9324674606323
3279,1,288.0122106075287
3280,1,288.09690976142883
3281,1,288.1569516658783
3282,1,288.234246969223
3283,1,288.30236887931824
3284,1,288.5769941806793
3285,1,288.6549813747406
3286,1,288.77382040023804
3287,1,288.88296031951904
3288,1,288.95416140556335
3289,1,289.0215425491333
3290,1,289.0941274166107
3291,1,289.17563247680664
3292,1,289.27081751823425
3293,1,289.37180519104004
3294,1,289.4538161754608
3295,1,289.53662276268005
3296,1,289.614798784256
3297,1,289.68660259246826
3298,1,289.77226185798645
3299,1,289.8491322994232
3300,1,289.9535813331604
3301,1,290.0419080257416
3302,1,290.12444615364075
3303,1,290.2059953212738
3304,1,290.2891585826874
3305,1,290.3596160411835
3306,1,290.4387345314026
3307,1,290.6189749240875
3308,1,290.72752356529236
3309,1,290.8069245815277
3310,1,290.87440848350525
3311,1,290.9481601715088
3312,1,291.0313968658447
3313,1,291.0982904434204
3314,1,291.17900586128235
3315,1,291.25931668281555
3316,1,291.35240292549133
3317,1,291.43295907974243
3318,1,291.51967906951904
3319,1,291.5926876068115
3320,1,291.68377137184143
3321,1,291.790650844574
3322,1,291.86860704421997
3323,1,291.9522931575775
3324,1,292.05535554885864
3325,1,292.1391599178314
3326,1,292.233788728714
3327,1,292.3201837539673
3328,1,292.40234208106995
3329,1,292.4848849773407
3330,1,292.56370091438293
3331,1,292.6439120769501
3332,1,292.7294533252716
3333,1,292.8257977962494
3334,1,292.91377305984497
3335,1,292.9946060180664
3336,1,293.0867955684662
3337,1,293.161128282547
3338,1,293.24103927612305
3339,1,293.3292031288147
3340,1,293.4240725040436
3341,1,293.50055837631226
3342,1,293.5815939903259
3343,1,293.64675974845886
3344,1,293.7219808101654
3345,1,293.8052923679352
3346,1,293.87962913513184
3347,1,293.9541652202606
3348,1,294.0315988063812
3349,1,294.0990891456604
3350,1,294.16336846351624
3351,1,294.2452027797699
3352,1,294.31670236587524
3353,1,294.38975954055786
3354,1,294.46133756637573
3355,1,294.5426416397095
3356,1,294.62099409103394
3357,1,294.69721031188965
3358,1,294.7840349674225
3359,1,294.85545778274536
3360,1,294.9201030731201
3361,1,294.997930765152
3362,1,295.05766248703003
3363,1,295.13350343704224
3364,1,295.19889974594116
3365,1,295.2587730884552
3366,1,295.33006024360657
3367,1,295.39957904815674
3368,1,295.45882415771484
3369,1,295.5043692588806
3370,1,295.5531244277954
3371,1,295.59690260887146
3372,1,295.65334820747375
3373,1,295.7183630466461
3374,1,295.77985525131226
3375,1,295.8419282436371
3376,1,295.91059827804565
3377,1,295.9839174747467
3378,1,296.15171551704407
3379,1,296.2155547142029
3380,1,296.28116106987
3381,1,296.331702709198
3382,1,296.4044463634491
3383,1,296.45804476737976
3384,1,296.53985238075256
3385,1,296.6206066608429
3386,1,296.67939591407776
3387,1,296.7340087890625
3388,1,296.79285502433777
3389,1,296.85886216163635
3390,1,296.92254519462585
3391,1,296.98523569107056
3392,1,297.0501718521118
3393,1,297.1122500896454
3394,1,297.17788648605347
3395,1,297.2468719482422
3396,1,297.3138828277588
3397,1,297.3905818462372
3398,1,297.45192551612854
3399,1,297.5143449306488
3400,1,297.57821702957153
3401,1,297.6451909542084
3402,1,297.7156238555908
3403,1,297.77269887924194
3404,1,297.8415973186493
3405,1,297.90178656578064
3406,1,297.96120715141296
3407,1,298.02866291999817
3408,1,298.0918173789978
3409,1,298.152063369751
3410,1,298.21477246284485
3411,1,298.28687024116516
3412,1,298.3499002456665
3413,1,298.41094422340393
3414,1,298.4779598712921
3415,1,298.5468246936798
3416,1,298.6151852607727
3417,1,298.6771812438965
3418,1,298.7469599246979
3419,1,298.807311296463
3420,1,298.8719961643219
3421,1,298.93580651283264
3422,1,299.00330233573914
3423,1,299.0710279941559
3424,1,299.13591146469116
3425,1,299.2056348323822
3426,1,299.2707726955414
3427,1,299.33687233924866
3428,1,299.4089593887329
3429,1,299.473756313324
3430,1,299.5356740951538
3431,1,299.5958387851715
3432,1,299.65911388397217
3433,1,299.72440791130066
3434,1,299.7951307296753
3435,1,299.86813378334045
3436,1,299.9381744861603
3437,1,299.99753189086914
3438,1,300.06925415992737
3439,1,300.1334731578827
3440,1,300.2028465270996
3441,1,300.26706171035767
3442,1,300.3330452442169
3443,1,300.4042797088623
3444,1,300.4750874042511
3445,1,300.5600309371948
3446,1,300.63284826278687
3447,1,300.69806003570557
3448,1,300.7690076828003
3449,1,300.83918595314026
3450,1,300.9054033756256
3451,1,300.9614133834839
3452,1,301.0199918746948
3453,1,301.1003909111023
3454,1,301.18934774398804
3455,1,301.26496291160583
3456,1,301.3206377029419
3457,1,301.39283537864685
3458,1,301.44703674316406
3459,1,301.51323413848877
3460,1,301.5749342441559
3461,1,301.6381549835205
3462,1,301.7009038925171
3463,1,301.7625615596771
3464,1,301.8247547149658
3465,1,301.88555669784546
3466,1,301.96014976501465
3467,1,302.03689646720886
3468,1,302.09780263900757
3469,1,302.15772104263306
3470,1,302.2210695743561
3471,1,302.2941470146179
3472,1,302.36496901512146
3473,1,302.4276964664459
3474,1,302.4841649532318
3475,1,302.5424966812134
3476,1,302.6051514148712
3477,1,302.6614258289337
3478,1,302.723149061203
3479,1,302.78824162483215
3480,1,302.8408377170563
3481,1,302.93830823898315
3482,1,303.0173420906067
3483,1,303.0723829269409
3484,1,303.1368775367737
3485,1,303.1997137069702
3486,1,303.34813594818115
3487,1,303.4899775981903
3488,1,303.5500535964966
3489,1,303.6050817966461
3490,1,303.67545342445374
3491,1,303.74368619918823
3492,1,303.8110864162445
3493,1,303.87106490135193
3494,1,303.9348039627075
3495,1,304.0081150531769
3496,1,304.07379603385925
3497,1,304.1371920108795
3498,1,304.28495812416077
3499,1,304.34074807167053
3500,1,304.40763115882874
3501,1,305.43488597869873
3502,1,305.5021138191223
3503,1,305.5717191696167
3504,1,305.63367438316345
3505,1,305.69673013687134
3506,1,305.75678515434265
3507,1,305.8154995441437
3508,1,305.8817665576935
3509,1,305.9522650241852
3510,1,306.01706862449646
3511,1,306.0779674053192
3512,1,306.13820338249207
3513,1,306.2116348743439
3514,1,306.27519845962524
3515,1,306.3428235054016
3516,1,306.40907549858093
3517,1,306.4700644016266
3518,1,306.52462005615234
3519,1,306.58921480178833
3520,1,306.64808225631714
3521,1,306.7151827812195
3522,1,306.7890648841858
3523,1,306.85028409957886
3524,1,306.9066903591156
3525,1,306.9755115509033
3526,1,307.0640678405762
3527,1,307.2374413013458
3528,1,307.3098111152649
3529,1,307.3889374732971
3530,1,307.4567699432373
3531,1,307.52665519714355
3532,1,307.58097219467163
3533,1,307.6483504772186
3534,1,307.7036633491516
3535,1,307.7682771682739
3536,1,307.83282113075256
3537,1,307.9001679420471
3538,1,307.96817922592163
3539,1,308.02976059913635
3540,1,308.09681820869446
3541,1,308.1545989513397
3542,1,308.21669936180115
3543,1,308.2815935611725
3544,1,308.357967376709
3545,1,308.43065786361694
3546,1,308.51271295547485
3547,1,308.59173369407654
3548,1,308.6677179336548
3549,1,308.72463726997375
3550,1,308.80267882347107
3551,1,308.8666605949402
3552,1,308.9399251937866
3553,1,309.0097575187683
3554,1,309.0760519504547
3555,1,309.146657705307
3556,1,309.20973896980286
3557,1,309.2928524017334
3558,1,309.36500883102417
3559,1,309.44211506843567
3560,1,309.50796151161194
3561,1,309.5701711177826
3562,1,309.64542841911316
3563,1,309.7073218822479
3564,1,309.7723820209503
3565,1,309.829363822937
3566,1,309.895220041275
3567,1,309.9620141983032
3568,1,310.0259265899658
3569,1,310.08317852020264
3570,1,310.1521842479706
3571,1,310.22779297828674
3572,1,310.3001775741577
3573,1,310.37293100357056
3574,1,310.4544167518616
3575,1,310.5247600078583
3576,1,310.5990607738495
3577,1,310.6679937839508
3578,1,310.7383065223694
3579,1,310.80596232414246
3580,1,310.8660099506378
3581,1,310.92978525161743
3582,1,310.9967408180237
3583,1,311.0519869327545
3584,1,311.11583065986633
3585,1,311.1767592430115
3586,1,311.2517647743225
3587,1,311.3231728076935
3588,1,311.4098837375641
3589,1,311.48328709602356
3590,1,311.55461740493774
3591,1,311.6303129196167
3592,1,311.6956889629364
3593,1,311.7655277252197
3594,1,311.82839250564575
3595,1,311.9481370449066
3596,1,312.07713770866394
3597,1,312.15131068229675
3598,1,312.24115228652954
3599,1,312.3042085170746
3600,1,312.38878750801086
3601,1,312.4603521823883
3602,1,312.5322620868683
3603,1,312.5966548919678
3604,1,312.67091631889343
3605,1,312.7486970424652
3606,1,312.8151345252991
3607,1,312.890816450119
3608,1,312.9581730365753
3609,1,313.0253803730011
3610,1,313.10199761390686
3611,1,313.17114424705505
3612,1,313.2508029937744
3613,1,313.31731510162354
3614,1,313.388249874115
3615,1,313.4558470249176
3616,1,313.5242531299591
3617,1,313.61378288269043
3618,1,313.68283462524414
3619,1,313.7565987110138
3620,1,313.8254556655884
3621,1,313.8950762748718
3622,1,313.9645414352417
3623,1,314.0515820980072
3624,1,314.1242229938507
3625,1,314.20451164245605
3626,1,314.30469250679016
3627,1,314.4210765361786
3628,1,314.51226592063904
3629,1,314.5858609676361
3630,1,314.6541018486023
3631,1,314.7299554347992
3632,1,314.80189538002014
3633,1,314.88200855255127
3634,1,314.9971823692322
3635,1,315.08307671546936
3636,1,315.16033005714417
3637,1,315.23874068260193
3638,1,315.3276569843292
3639,1,315.4021215438843
3640,1,315.4970955848694
3641,1,315.5859463214874
3642,1,315.6774160861969
3643,1,315.76692628860474
3644,1,315.8532383441925
3645,1,315.93089294433594
3646,1,316.0331871509552
3647,1,316.1180350780487
3648,1,316.19765186309814
3649,1,316.2838635444641
3650,1,316.3558979034424
3651,1,316.431263923645
3652,1,316.49342036247253
3653,1,316.55751633644104
3654,1,316.61799335479736
3655,1,316.68117237091064
3656,1,316.74657940864563
3657,1,316.81859278678894
3658,1,316.89914321899414
3659,1,316.9839291572571
3660,1,317.08733558654785
3661,1,317.234192609787
3662,1,317.3195011615753
3663,1,317.4074549674988
3664,1,317.48330879211426
3665,1,317.5438256263733
3666,1,317.60315322875977
3667,1,317.66521692276
3668,1,317.73892188072205
3669,1,317.79177618026733
3670,1,317.84893441200256
3671,1,317.9020924568176
3672,1,317.9602816104889
3673,1,318.0200581550598
3674,1,318.0851106643677
3675,1,318.15357065200806
3676,1,318.2117838859558
3677,1,318.2789282798767
3678,1,318.3404839038849
3679,1,318.41010212898254
3680,1,318.4708251953125
3681,1,318.5395016670227
3682,1,318.59839153289795
3683,1,318.6543536186218
3684,1,318.7291405200958
3685,1,318.8077082633972
3686,1,318.8672139644623
3687,1,318.93630385398865
3688,1,319.0026409626007
3689,1,319.06990361213684
3690,1,319.13543581962585
3691,1,319.2023289203644
3692,1,319.27428340911865
3693,1,319.3425838947296
3694,1,319.4184584617615
3695,1,319.5000710487366
3696,1,319.57195377349854
3697,1,319.64169430732727
3698,1,319.71046471595764
3699,1,319.8011429309845
3700,1,319.88370013237
3701,1,319.95376563072205
3702,1,320.02292013168335
3703,1,320.0949490070343
3704,1,320.16580176353455
3705,1,320.236857175827
3706,1,320.312460899353
3707,1,320.39808416366577
3708,1,320.47860074043274
3709,1,320.5507402420044
3710,1,320.61854791641235
3711,1,320.67726731300354
3712,1,320.7479815483093
3713,1,320.81765699386597
3714,1,320.8819272518158
3715,1,320.9534659385681
3716,1,321.03015780448914
3717,1,321.0974373817444
3718,1,321.1745979785919
3719,1,321.2460525035858
3720,1,321.31083035469055
3721,1,321.38285303115845
3722,1,321.45434045791626
3723,1,321.5218152999878
3724,1,321.5774464607239
3725,1,321.6433575153351
3726,1,321.7005078792572
3727,1,321.75773429870605
3728,1,321.82469606399536
3729,1,321.88995814323425
3730,1,321.9571282863617
3731,1,322.0179433822632
3732,1,322.0759265422821
3733,1,322.13566279411316
3734,1,322.20073199272156
3735,1,322.2667603492737
3736,1,322.32917857170105
3737,1,322.39589166641235
3738,1,322.4724018573761
3739,1,322.53677463531494
3740,1,322.5942385196686
3741,1,322.66692662239075
3742,1,322.7292068004608
3743,1,322.7951421737671
3744,1,322.85531306266785
3745,1,322.91401863098145
3746,1,322.9830129146576
3747,1,323.0503599643707
3748,1,323.11443543434143
3749,1,323.1783661842346
3750,1,323.23664259910583
3751,1,323.303430557251
3752,1,323.37281370162964
3753,1,323.4374222755432
3754,1,323.5066695213318
3755,1,323.5703389644623
3756,1,323.62338399887085
3757,1,323.6820878982544
3758,1,323.75145864486694
3759,1,323.8137323856354
3760,1,323.8814196586609
3761,1,323.94044399261475
3762,1,324.0117447376251
3763,1,324.07837200164795
3764,1,324.14485788345337
3765,1,324.20430850982666
3766,1,324.2781205177307
3767,1,324.3515980243683
3768,1,324.42828726768494
3769,1,324.50290727615356
3770,1,324.57574367523193
3771,1,324.64398193359375
3772,1,324.7051246166229
3773,1,324.77180099487305
3774,1,324.82774567604065
3775,1,324.8867290019989
3776,1,324.94026136398315
3777,1,325.00007700920105
3778,1,325.0755980014801
3779,1,325.1414084434509
3780,1,325.2053256034851
3781,1,325.26238918304443
3782,1,325.3222494125366
3783,1,325.3979527950287
3784,1,325.46474027633667
3785,1,325.53099727630615
3786,1,325.58732867240906
3787,1,325.6532826423645
3788,1,325.7214472293854
3789,1,325.7908091545105
3790,1,325.85428977012634
3791,1,325.92439246177673
3792,1,325.98282051086426
3793,1,326.047651052475
3794,1,326.1067702770233
3795,1,326.1647524833679
3796,1,326.2201578617096
3797,1,326.28815937042236
3798,1,326.3591549396515
3799,1,326.4354543685913
3800,1,326.5099320411682
3801,1,326.5734615325928
3802,1,326.6380560398102
3803,1,326.7129545211792
3804,1,326.77071738243103
3805,1,326.82969880104065
3806,1,326.88798475265503
3807,1,326.9512484073639
3808,1,327.0113744735718
3809,1,327.0722014904022
3810,1,327.13565158843994
3811,1,327.2151782512665
3812,1,327.27688694000244
3813,1,327.3360867500305
3814,1,327.4081497192383
3815,1,327.4740607738495
3816,1,327.53678727149963
3817,1,327.59189105033875
3818,1,327.657742023468
3819,1,327.729807138443
3820,1,327.79604053497314
3821,1,327.8640151023865
3822,1,327.92745876312256
3823,1,327.9850981235504
3824,1,328.043509721756
3825,1,328.1124835014343
3826,1,328.1806607246399
3827,1,328.23764419555664
3828,1,328.3126611709595
3829,1,328.38766407966614
3830,1,328.4434323310852
3831,1,328.51710653305054
3832,1,328.5867795944214
3833,1,328.66285490989685
3834,1,328.719854593277
3835,1,328.7754316329956
3836,1,328.8413395881653
3837,1,328.89766550064087
3838,1,328.9664897918701
3839,1,329.02602100372314
3840,1,329.09520745277405
3841,1,329.15494561195374
3842,1,329.23315834999084
3843,1,329.2999892234802
3844,1,329.3596615791321
3845,1,329.42236495018005
3846,1,329.4847204685211
3847,1,329.5510506629944
3848,1,329.62545895576477
3849,1,329.6990978717804
3850,1,329.7555148601532
3851,1,329.81295943260193
3852,1,329.8765399456024
3853,1,329.9488260746002
3854,1,330.00464129447937
3855,1,330.06463623046875
3856,1,330.11892104148865
3857,1,330.1866090297699
3858,1,330.2496039867401
3859,1,330.3131101131439
3860,1,330.39226031303406
3861,1,330.45174646377563
3862,1,330.51707315444946
3863,1,330.5787479877472
3864,1,330.6354806423187
3865,1,330.7022111415863
3866,1,330.76421570777893
3867,1,330.8299820423126
3868,1,330.8996376991272
3869,1,330.95971608161926
3870,1,331.0220527648926
3871,1,331.08558320999146
3872,1,331.14904046058655
3873,1,331.2122702598572
3874,1,331.2876470088959
3875,1,331.35771560668945
3876,1,331.41657161712646
3877,1,331.48463678359985
3878,1,331.5550022125244
3879,1,331.6186821460724
3880,1,331.682621717453
3881,1,331.7455554008484
3882,1,331.8141734600067
3883,1,331.88089537620544
3884,1,331.94202280044556
3885,1,332.0158324241638
3886,1,332.10962867736816
3887,1,332.20882534980774
3888,1,332.27146196365356
3889,1,332.3315155506134
3890,1,332.3988285064697
3891,1,332.461797952652
3892,1,332.5287971496582
3893,1,332.588933467865
3894,1,332.6577773094177
3895,1,332.7190182209015
3896,1,332.78367948532104
3897,1,332.8440933227539
3898,1,332.90496921539307
3899,1,332.98207211494446
3900,1,333.05133414268494
3901,1,333.11824655532837
3902,1,333.1987533569336
3903,1,333.2598750591278
3904,1,333.33251547813416
3905,1,333.4149897098541
3906,1,333.4722514152527
3907,1,333.542188167572
3908,1,333.61079025268555
3909,1,333.67820382118225
3910,1,333.74507784843445
3911,1,333.8211500644684
3912,1,333.89375352859497
3913,1,333.96581530570984
3914,1,334.06548023223877
3915,1,334.1423451900482
3916,1,334.2129454612732
3917,1,334.27860140800476
3918,1,334.3442828655243
3919,1,334.41683864593506
3920,1,334.49086356163025
3921,1,334.57976627349854
3922,1,334.65290451049805
3923,1,334.7335555553436
3924,1,334.8095483779907
3925,1,334.8786778450012
3926,1,334.9515483379364
3927,1,335.0308361053467
3928,1,335.10512495040894
3929,1,335.1635446548462
3930,1,335.22364687919617
3931,1,335.2845425605774
3932,1,335.3428912162781
3933,1,335.419260263443
3934,1,335.47856640815735
3935,1,335.5550878047943
3936,1,335.6249508857727
3937,1,335.6821925640106
3938,1,335.7442033290863
3939,1,335.80291867256165
3940,1,335.86477971076965
3941,1,335.92870831489563
3942,1,335.9892337322235
3943,1,336.0536551475525
3944,1,336.12423181533813
3945,1,336.1820662021637
3946,1,336.2394027709961
3947,1,336.31215596199036
3948,1,336.3843340873718
3949,1,336.458242893219
3950,1,336.5257625579834
3951,1,336.5820710659027
3952,1,336.64330220222473
3953,1,336.6972076892853
3954,1,336.76447343826294
3955,1,336.82910084724426
3956,1,336.89345836639404
3957,1,336.9498884677887
3958,1,337.01277256011963
3959,1,337.072655916214
3960,1,337.1487150192261
3961,1,337.21975588798523
3962,1,337.2798614501953
3963,1,337.32790660858154
3964,1,337.3950262069702
3965,1,337.4653265476227
3966,1,337.52893590927124
3967,1,337.59580159187317
3968,1,337.6602544784546
3969,1,337.72441840171814
3970,1,337.78522539138794
3971,1,337.84164667129517
3972,1,337.90839171409607
3973,1,337.9833068847656
3974,1,338.0492558479309
3975,1,338.13034415245056
3976,1,338.1917562484741
3977,1,338.24905943870544
3978,1,338.308691740036
3979,1,338.3691871166229
3980,1,338.44679975509644
3981,1,338.51652812957764
3982,1,338.5797152519226
3983,1,338.64187955856323
3984,1,338.70960545539856
3985,1,338.77303433418274
3986,1,338.8313844203949
3987,1,338.9040563106537
3988,1,338.9653434753418
3989,1,339.02133893966675
3990,1,339.0840148925781
3991,1,339.15016651153564
3992,1,339.2154550552368
3993,1,339.2782173156738
3994,1,339.33878326416016
3995,1,339.4056763648987
3996,1,339.4814474582672
3997,1,339.54927802085876
3998,1,339.6109616756439
3999,1,339.6673867702484
4000,1,339.7348647117615
4001,1,340.52104091644287
4002,1,340.5798041820526
4003,1,340.6284272670746
4004,1,340.67515897750854
4005,1,340.729101896286
4006,1,340.79076290130615
4007,1,340.843466758728
4008,1,340.90123987197876
4009,1,340.984406709671
4010,1,341.0385286808014
4011,1,341.0922338962555
4012,1,341.15261054039
4013,1,341.23170590400696
4014,1,341.3507089614868
4015,1,341.3995714187622
4016,1,341.46110463142395
4017,1,341.5131950378418
4018,1,341.57200932502747
4019,1,341.6519739627838
4020,1,341.7112452983856
4021,1,341.76385951042175
4022,1,341.8218984603882
4023,1,341.90293979644775
4024,1,341.9618926048279
4025,1,342.0909221172333
4026,1,342.14519786834717
4027,1,342.19509100914
4028,1,342.25490975379944
4029,1,342.30571365356445
4030,1,342.3778190612793
4031,1,342.4508008956909
4032,1,342.51199173927307
4033,1,342.56671380996704
4034,1,342.6225004196167
4035,1,342.702290058136
4036,1,342.8367440700531
4037,1,342.9051513671875
4038,1,343.0245966911316
4039,1,343.07757902145386
4040,1,343.13439106941223
4041,1,343.1883590221405
4042,1,343.25082087516785
4043,1,343.3232479095459
4044,1,343.39811086654663
4045,1,343.4510567188263
4046,1,343.5148482322693
4047,1,343.5844748020172
4048,1,343.7231159210205
4049,1,343.7785177230835
4050,1,343.83682894706726
4051,1,343.9013774394989
4052,1,343.9653251171112
4053,1,344.0368378162384
4054,1,344.09217262268066
4055,1,344.15408205986023
4056,1,344.2232930660248
4057,1,344.2919547557831
4058,1,344.36044335365295
4059,1,344.5144968032837
4060,1,344.58063220977783
4061,1,344.6371352672577
4062,1,344.6930875778198
4063,1,344.74817657470703
4064,1,344.8132128715515
4065,1,344.8716974258423
4066,1,344.93500328063965
4067,1,345.00508165359497
4068,1,345.07235503196716
4069,1,345.13070583343506
4070,1,345.2029592990875
4071,1,345.37413930892944
4072,1,345.4405343532562
4073,1,345.511483669281
4074,1,345.57044100761414
4075,1,345.6396162509918
4076,1,345.7090148925781
4077,1,345.7679235935211
4078,1,345.83770060539246
4079,1,345.9025707244873
4080,1,346.0434136390686
4081,1,346.1139533519745
4082,1,346.1890275478363
4083,1,346.2444820404053
4084,1,346.30662655830383
4085,1,346.36514544487
4086,1,346.4336483478546
4087,1,346.5017638206482
4088,1,346.5731997489929
4089,1,346.633154630661
4090,1,346.7010085582733
4091,1,346.76151847839355
4092,1,346.82145261764526
4093,1,346.87772703170776
4094,1,346.9485454559326
4095,1,347.0200490951538
4096,1,347.08375453948975
4097,1,347.14216327667236
4098,1,347.2168412208557
4099,1,347.2872757911682
4100,1,347.3524901866913
4101,1,347.420508146286
4102,1,347.4851806163788
4103,1,347.54501032829285
4104,1,347.6115300655365
4105,1,347.67697501182556
4106,1,347.753054857254
4107,1,347.8135952949524
4108,1,347.88160252571106
4109,1,347.9455261230469
4110,1,348.008309841156
4111,1,348.07838129997253
